Cheval;Âge;Sexe;Race;Courses;Victoires;Places;"Allocation tot.";"Prime Prop.";"Alloc. + Prime Prop.";"Gain moyen";Valeur
"FIREFOX DU PECOS AA      ";4;H;"ANGLO-ARABE DE COMPLEMENT";2;0;1;2380,00;0,00;2380,00;1190,00;
"CAPTAIN FALCO            ";3;H;"PUR SANG";3;0;1;2375,00;0,00;2375,00;791,67;560
"TIBAJOHA                 ";3;H;"PUR SANG";3;0;2;2355,00;0,00;2355,00;785,00;560
"LISBONNE JELOIS          ";4;F;"PUR SANG";8;0;4;2355,00;0,00;2355,00;294,38;495
"DAKAR                    ";8;H;"CHEVAL AUTRE QUE PUR SANG";8;0;1;2340,00;0,00;2340,00;292,50;490
"ADEI BASC                ";4;F;"PUR SANG";2;0;1;2340,00;0,00;2340,00;1170,00;510
"FOLIMANKA                ";4;F;"PUR SANG";2;0;1;2340,00;0,00;2340,00;1170,00;530
"MISS MAIA                ";4;F;"PUR SANG";1;0;1;2340,00;0,00;2340,00;2340,00;590
"GEMINEA                  ";5;F;"CHEVAL AUTRE QUE PUR SANG";4;0;2;2330,00;0,00;2330,00;582,50;520
"CANDIVOL                 ";9;H;"CHEVAL AUTRE QUE PUR SANG";6;0;2;2280,00;0,00;2280,00;380,00;470
"LA REYNE MARGOT          ";3;F;"PUR SANG";6;0;2;2280,00;0,00;2280,00;380,00;545
"HACKER LORD              ";4;H;"PUR SANG";6;0;3;2270,00;0,00;2270,00;378,33;490
"ZIXING DES BOIS          ";7;F;"PUR SANG";6;0;2;2265,00;0,00;2265,00;377,50;470
"REDNECK                  ";3;H;"PUR SANG";3;0;2;2265,00;0,00;2265,00;755,00;570
"OSSO BELLO               ";13;H;"PUR SANG";4;0;2;2265,00;0,00;2265,00;566,25;475
"HEIDIE WILL              ";4;F;"CHEVAL AUTRE QUE PUR SANG";3;0;3;2265,00;0,00;2265,00;755,00;500
"HALTEAS DEBELAIR         ";4;F;"CHEVAL AUTRE QUE PUR SANG";7;0;2;2265,00;0,00;2265,00;323,57;490
"JOLIE MARQUISE           ";4;F;"PUR SANG";8;0;3;2250,00;0,00;2250,00;281,25;490
"IRIS DE GRUGY            ";3;F;"CHEVAL AUTRE QUE PUR SANG";1;0;1;2250,00;0,00;2250,00;2250,00;
"CADET VERT               ";3;H;"PUR SANG";2;0;1;2250,00;0,00;2250,00;1125,00;
"HEUR DES OBEAUX          ";4;H;"PUR SANG";2;0;1;2250,00;0,00;2250,00;1125,00;580
"SOUVERAINE ELUSIVE       ";5;F;"PUR SANG";1;0;1;2250,00;0,00;2250,00;2250,00;280
"ONE WAY TICKET           ";5;H;"PUR SANG";1;0;1;2250,00;0,00;2250,00;2250,00;
"HAWAI DE LA BRUNIE AA    ";4;F;"*ANGLO-ARABE COMPLEMENT*";1;0;1;2240,00;0,00;2240,00;2240,00;
"MOON CHILD               ";4;F;"PUR SANG";5;0;2;2240,00;0,00;2240,00;448,00;490
"IMPOSE TA LOI            ";4;H;"PUR SANG";4;0;1;2240,00;0,00;2240,00;560,00;
"GREG D'ECUPILLAC         ";5;H;"CHEVAL AUTRE QUE PUR SANG";4;0;2;2240,00;0,00;2240,00;560,00;
"CLENI NIGHT              ";3;F;"PUR SANG";3;0;1;2240,00;0,00;2240,00;746,67;
"IMUNE DE LA BRUNIE AA    ";3;F;"*ANGLO-ARABE COMPLEMENT*";1;0;1;2240,00;0,00;2240,00;2240,00;
"ILE AUX PERLES           ";3;F;"PUR SANG";1;0;1;2240,00;0,00;2240,00;2240,00;
"CHESS MASTER             ";3;H;"PUR SANG";3;0;1;2240,00;0,00;2240,00;746,67;570
"VARABAD DU BUISSON       ";12;H;"CHEVAL AUTRE QUE PUR SANG";3;0;1;2240,00;0,00;2240,00;746,67;570
"COME ON LOTTI            ";4;F;"PUR SANG";2;0;1;2240,00;0,00;2240,00;1120,00;200
"MISS FRAPOLIXA           ";3;F;"PUR SANG";2;0;1;2240,00;0,00;2240,00;1120,00;
"IDEAL DU SEUIL           ";3;H;"CHEVAL AUTRE QUE PUR SANG";2;0;1;2240,00;0,00;2240,00;1120,00;
"IFRANE                   ";3;F;"CHEVAL AUTRE QUE PUR SANG";3;0;2;2240,00;0,00;2240,00;746,67;545
"GRIFFON D'AUBRELLE       ";5;H;"PUR SANG";1;0;1;2240,00;0,00;2240,00;2240,00;560
"INVINCIBLE POWER         ";3;H;"CHEVAL AUTRE QUE PUR SANG";1;0;1;2240,00;0,00;2240,00;2240,00;
"HONNEUR AUX FILLES       ";4;F;"PUR SANG";2;0;1;2240,00;0,00;2240,00;1120,00;
"DIXIT DU GRANIT          ";8;H;"CHEVAL AUTRE QUE PUR SANG";1;0;1;2240,00;0,00;2240,00;2240,00;485
"ICH BIN DA TEK           ";3;H;"PUR SANG";2;0;1;2240,00;0,00;2240,00;1120,00;
"UTO                      ";13;H;"CHEVAL AUTRE QUE PUR SANG";3;0;1;2240,00;0,00;2240,00;746,67;
"HERMES BANBOU            ";4;H;"CHEVAL AUTRE QUE PUR SANG";2;0;1;2240,00;0,00;2240,00;1120,00;
"CRAZY IN LOVE            ";7;H;"PUR SANG";5;0;2;2220,00;0,00;2220,00;444,00;485
"WHITE HUNTER             ";6;H;"PUR SANG";4;0;2;2220,00;0,00;2220,00;555,00;220
"MINDFUL                  ";3;F;"PUR SANG";4;0;2;2220,00;0,00;2220,00;555,00;555
"GYRSEAU                  ";5;H;"CHEVAL AUTRE QUE PUR SANG";3;0;2;2220,00;0,00;2220,00;740,00;
"NIEL DU DESERT           ";5;H;"PUR SANG";1;0;1;2210,00;0,00;2210,00;2210,00;
"HYMNE FAMILIAL           ";4;F;"PUR SANG";5;0;3;2195,00;0,00;2195,00;439,00;
"GLOIRE AU PERE           ";5;H;"PUR SANG";4;0;2;2190,00;0,00;2190,00;547,50;490
"EVERY WHERE              ";7;F;"CHEVAL AUTRE QUE PUR SANG";4;0;1;2185,00;0,00;2185,00;546,25;525
"MUSE DE LUNE             ";4;F;"PUR SANG";7;0;2;2185,00;0,00;2185,00;312,14;490
"CARMIN D'OUDAIRIES       ";9;H;"CHEVAL AUTRE QUE PUR SANG";4;0;1;2185,00;0,00;2185,00;546,25;530
"LET ME TELL YOU          ";12;H;"PUR SANG";3;0;2;2185,00;0,00;2185,00;728,33;
"SULTAN BLEU              ";5;H;"PUR SANG";1;0;1;2185,00;0,00;2185,00;2185,00;
"LANSDOWNE ROAD           ";3;F;"PUR SANG";2;0;1;2185,00;0,00;2185,00;1092,50;
"FLIP DE VEGA             ";6;H;"CHEVAL AUTRE QUE PUR SANG";2;0;2;2180,00;0,00;2180,00;1090,00;580
"HOPPEFULL HAS            ";3;H;"PUR SANG";2;0;2;2175,00;0,00;2175,00;1087,50;
"HISTOIRE VRAIE           ";4;F;"CHEVAL AUTRE QUE PUR SANG";4;0;2;2165,00;0,00;2165,00;541,25;
"RISKY ASSET              ";4;H;"PUR SANG";4;0;1;2160,00;0,00;2160,00;540,00;530
"DIFFINITO                ";4;H;"PUR SANG";2;0;2;2130,00;0,00;2130,00;1065,00;
"GINA CONTI               ";5;F;"CHEVAL AUTRE QUE PUR SANG";1;0;1;2115,00;0,00;2115,00;2115,00;
"HELP TO WIN              ";4;H;"CHEVAL AUTRE QUE PUR SANG";3;0;3;2115,00;0,00;2115,00;705,00;
"GRAVINA                  ";5;F;"CHEVAL AUTRE QUE PUR SANG";1;0;1;2115,00;0,00;2115,00;2115,00;540
"ICARE CONTI              ";3;H;"CHEVAL AUTRE QUE PUR SANG";1;0;1;2115,00;0,00;2115,00;2115,00;
"MISTER CARA              ";6;H;"PUR SANG";2;0;1;2115,00;0,00;2115,00;1057,50;
"SALUT LULU               ";5;H;"PUR SANG";5;0;2;2090,00;0,00;2090,00;418,00;480
"HEKTOR                   ";3;H;"PUR SANG";2;0;1;2090,00;0,00;2090,00;1045,00;
"PLEASURE                 ";3;F;"PUR SANG";4;0;2;2090,00;0,00;2090,00;522,50;550
"JARRY MONT               ";5;H;"PUR SANG";2;0;2;2070,00;0,00;2070,00;1035,00;545
"LORD SPIRIT              ";5;H;"PUR SANG";2;0;2;2070,00;0,00;2070,00;1035,00;250
"FAUX PAS CROIRE          ";6;H;"CHEVAL AUTRE QUE PUR SANG";3;0;2;2060,00;0,00;2060,00;686,67;540
"CYKAPRINE                ";5;F;"PUR SANG";5;0;2;2045,00;0,00;2045,00;409,00;500
"OUT OF THE CLOUDS        ";3;F;"PUR SANG";6;0;3;2040,00;0,00;2040,00;340,00;550
"HIRMA                    ";4;F;"PUR SANG";3;0;3;2030,00;0,00;2030,00;676,67;520
"HODOIS HAS               ";5;H;"PUR SANG";2;0;1;2025,00;0,00;2025,00;1012,50;615
"THOR DE CERISY           ";7;H;"PUR SANG";1;0;1;2025,00;0,00;2025,00;2025,00;
"FINES AILES              ";6;F;"CHEVAL AUTRE QUE PUR SANG";1;0;1;2025,00;0,00;2025,00;2025,00;560
"CONAN DOYLE              ";9;H;ANGLO-ARABE;1;0;1;2025,00;0,00;2025,00;2025,00;
"EL MAKEL                 ";7;H;"CHEVAL AUTRE QUE PUR SANG";1;0;1;2025,00;0,00;2025,00;2025,00;
"NIL DREAM                ";7;H;"PUR SANG";2;0;1;2025,00;0,00;2025,00;1012,50;570
"CALAYAN                  ";9;H;"CHEVAL AUTRE QUE PUR SANG";1;0;1;2025,00;0,00;2025,00;2025,00;565
"HERALISTE                ";4;H;"CHEVAL AUTRE QUE PUR SANG";2;0;2;2010,00;0,00;2010,00;1005,00;
"GONDOR DE KERSER         ";5;H;"PUR SANG";3;0;1;1995,00;0,00;1995,00;665,00;580
"MARLIANTHUS              ";6;H;"PUR SANG";1;0;1;1995,00;0,00;1995,00;1995,00;
"SOMOLI                   ";3;F;"PUR SANG";1;0;1;1995,00;0,00;1995,00;1995,00;
"MISS SYMPHONY            ";3;F;"PUR SANG";2;0;1;1995,00;0,00;1995,00;997,50;
"LE GARLABAN              ";3;H;"PUR SANG";1;0;1;1995,00;0,00;1995,00;1995,00;
"ILLICO DU QUARTIER       ";3;H;"CHEVAL AUTRE QUE PUR SANG";1;0;1;1995,00;0,00;1995,00;1995,00;
"GREATLESS                ";5;F;"PUR SANG";2;0;1;1995,00;0,00;1995,00;997,50;555
"GAMBIE TIEP              ";5;H;"CHEVAL AUTRE QUE PUR SANG";1;0;1;1995,00;0,00;1995,00;1995,00;
"EMIR DES PLACES          ";7;H;"PUR SANG";2;0;1;1995,00;0,00;1995,00;997,50;550
"CASA TALL                ";7;H;"PUR SANG";1;0;1;1995,00;0,00;1995,00;1995,00;
"HAUT FOLIN               ";4;H;"CHEVAL AUTRE QUE PUR SANG";3;0;2;1995,00;0,00;1995,00;665,00;
"BELEAVE YOU              ";6;H;"PUR SANG";2;0;1;1995,00;0,00;1995,00;997,50;215
"TOMGARRY                 ";8;H;"PUR SANG";7;0;2;1985,00;0,00;1985,00;283,57;490
"DISCO D'AUTHIE           ";12;H;"PUR SANG";3;0;1;1980,00;0,00;1980,00;660,00;
"SERGENT PEPPER'S         ";5;H;"PUR SANG";3;0;1;1980,00;0,00;1980,00;660,00;570
"PROMESSE D'UN SOIR       ";7;F;"PUR SANG";8;0;1;1980,00;0,00;1980,00;247,50;515
"HOURRA HOURRA            ";4;H;"CHEVAL AUTRE QUE PUR SANG";2;0;1;1980,00;0,00;1980,00;990,00;
"CESAR DE BALLON          ";4;H;"PUR SANG";1;0;1;1980,00;0,00;1980,00;1980,00;
"CAPRICE LA CHENEAU       ";9;H;"PUR SANG";4;0;1;1980,00;0,00;1980,00;495,00;
"SATURNE NONANTAIS        ";3;H;"PUR SANG";2;0;1;1980,00;0,00;1980,00;990,00;
"BATMAN ROYAL             ";4;H;"PUR SANG";3;0;3;1970,00;0,00;1970,00;656,67;510
"VERTI LOU                ";4;F;"PUR SANG";3;0;2;1965,00;0,00;1965,00;655,00;515
"MACRONUS AA              ";4;H;ANGLO-ARABE;2;0;1;1960,00;0,00;1960,00;980,00;
"DASHING TROIS            ";9;H;"PUR SANG";1;0;1;1960,00;0,00;1960,00;1960,00;530
"GALOUSKA                 ";6;F;"PUR SANG";3;0;1;1960,00;0,00;1960,00;653,33;520
"LA BARAKAS               ";6;F;"PUR SANG";3;0;1;1960,00;0,00;1960,00;653,33;535
"GARAVOUS                 ";5;H;"CHEVAL AUTRE QUE PUR SANG";2;0;1;1960,00;0,00;1960,00;980,00;
"VAL DE MARE              ";4;H;"PUR SANG";1;0;1;1960,00;0,00;1960,00;1960,00;540
"LA GRAND PLACE           ";4;F;"PUR SANG";4;0;3;1955,00;0,00;1955,00;488,75;510
"GATSBY                   ";5;H;"CHEVAL AUTRE QUE PUR SANG";3;0;2;1955,00;0,00;1955,00;651,67;520
"LIZZANO AA               ";5;H;"*ANGLO-ARABE COMPLEMENT*";3;0;2;1950,00;0,00;1950,00;650,00;
"ERONIMO                  ";7;H;"CHEVAL AUTRE QUE PUR SANG";3;0;2;1940,00;0,00;1940,00;646,67;470
"IMAGE DE SIVOLA          ";3;F;"CHEVAL AUTRE QUE PUR SANG";2;0;2;1940,00;0,00;1940,00;970,00;
"KAPRAD                   ";6;F;"PUR SANG";4;0;2;1935,00;0,00;1935,00;483,75;490
"LATINA                   ";5;F;"PUR SANG";6;0;3;1935,00;0,00;1935,00;322,50;495
"CENT DE VERGNE AA        ";3;H;"*ANGLO-ARABE COMPLEMENT*";1;0;1;1900,00;0,00;1900,00;1900,00;
"SUR LE ROQUES            ";4;H;"PUR SANG";4;0;1;1890,00;0,00;1890,00;472,50;530
"GARDALY                  ";5;H;"PUR SANG";4;0;3;1890,00;0,00;1890,00;472,50;520
"HORYA                    ";4;H;"CHEVAL AUTRE QUE PUR SANG";3;0;1;1890,00;0,00;1890,00;630,00;
"OSTRAVA DU BERLAIS       ";3;F;"PUR SANG";1;0;1;1890,00;0,00;1890,00;1890,00;
"KING WOOTY               ";4;H;"PUR SANG";3;0;2;1860,00;0,00;1860,00;620,00;510
"CONSTANTE                ";9;F;"CHEVAL AUTRE QUE PUR SANG";4;0;2;1845,00;0,00;1845,00;461,25;490
"HIGH ROCKO               ";5;H;"PUR SANG";2;0;1;1820,00;0,00;1820,00;910,00;
"GRANGOUSIE CHALUZY       ";5;H;"CHEVAL AUTRE QUE PUR SANG";6;0;1;1820,00;0,00;1820,00;303,33;480
"BEBE SPEED               ";4;H;"PUR SANG";3;0;1;1820,00;0,00;1820,00;606,67;520
"GRETEL DES MOTTES        ";5;F;"CHEVAL AUTRE QUE PUR SANG";1;0;1;1820,00;0,00;1820,00;1820,00;525
"HARCADIAN                ";4;H;"PUR SANG";2;0;1;1820,00;0,00;1820,00;910,00;520
"RAPID REBEL              ";6;H;"PUR SANG";3;0;1;1820,00;0,00;1820,00;606,67;515
"GUEDELON                 ";5;H;"CHEVAL AUTRE QUE PUR SANG";1;0;1;1820,00;0,00;1820,00;1820,00;
"HOTEL DU LARGE           ";4;H;"PUR SANG";3;0;1;1820,00;0,00;1820,00;606,67;530
"STORM FULL               ";3;H;"PUR SANG";2;0;1;1820,00;0,00;1820,00;910,00;
"MARIE COASTALA           ";3;F;"PUR SANG";1;0;1;1820,00;0,00;1820,00;1820,00;
"GETAFE                   ";5;F;"CHEVAL AUTRE QUE PUR SANG";2;0;1;1820,00;0,00;1820,00;910,00;
"RED CLARA FIDJIS         ";6;F;"PUR SANG";1;0;1;1820,00;0,00;1820,00;1820,00;
"MISS KALISTA             ";6;F;"PUR SANG";3;0;1;1820,00;0,00;1820,00;606,67;490
"EVAN DE MARCIGNY         ";7;H;"CHEVAL AUTRE QUE PUR SANG";2;0;1;1820,00;0,00;1820,00;910,00;565
"GALOPIN STAR             ";5;H;"PUR SANG";2;0;1;1820,00;0,00;1820,00;910,00;550
"WILD SUN                 ";5;H;"PUR SANG";1;0;1;1820,00;0,00;1820,00;1820,00;
"DESIRS DES BLAISES       ";8;H;"CHEVAL AUTRE QUE PUR SANG";8;0;2;1820,00;0,00;1820,00;227,50;470
"DOURYAR                  ";8;F;"CHEVAL AUTRE QUE PUR SANG";1;0;1;1820,00;0,00;1820,00;1820,00;490
"PRINCE MAD               ";4;H;"PUR SANG";3;0;1;1820,00;0,00;1820,00;606,67;260
"ENFIELD                  ";7;H;"CHEVAL AUTRE QUE PUR SANG";2;0;1;1820,00;0,00;1820,00;910,00;
"ETOILE DES MARAIS        ";7;F;"CHEVAL AUTRE QUE PUR SANG";1;0;1;1820,00;0,00;1820,00;1820,00;485
"DOCTOR FONTENAILLE       ";8;H;"PUR SANG";3;0;1;1820,00;0,00;1820,00;606,67;515
"HYSIA LOUED              ";4;F;"CHEVAL AUTRE QUE PUR SANG";1;0;1;1820,00;0,00;1820,00;1820,00;
"ORFALU                   ";4;H;"PUR SANG";1;0;1;1820,00;0,00;1820,00;1820,00;
"WONDERZAIN               ";3;H;"PUR SANG";2;0;1;1820,00;0,00;1820,00;910,00;
"LORDDELOUEST             ";3;H;"PUR SANG";3;0;2;1820,00;0,00;1820,00;606,67;565
"WONDER WOMAN             ";3;F;"PUR SANG";1;0;1;1805,00;0,00;1805,00;1805,00;
"IRIS DU GOUET            ";3;F;"CHEVAL AUTRE QUE PUR SANG";2;0;1;1805,00;0,00;1805,00;902,50;
"SILVER POMM              ";3;F;"PUR SANG";1;0;1;1805,00;0,00;1805,00;1805,00;
"KELKLAS                  ";3;F;"PUR SANG";2;0;1;1805,00;0,00;1805,00;902,50;
"XAAROS                   ";4;H;"PUR SANG";2;0;1;1800,00;0,00;1800,00;900,00;420
"INDEPENDENCIA            ";3;F;"CHEVAL AUTRE QUE PUR SANG";2;0;1;1800,00;0,00;1800,00;900,00;
"MOON DREAM               ";4;H;"PUR SANG";2;0;1;1800,00;0,00;1800,00;900,00;360
"ZOTOPI                   ";4;F;"PUR SANG";2;0;1;1800,00;0,00;1800,00;900,00;
"TARLITA                  ";4;F;"PUR SANG";3;0;1;1800,00;0,00;1800,00;600,00;520
"SPIRIT OF THE MOON       ";3;H;"PUR SANG";2;0;1;1800,00;0,00;1800,00;900,00;320
"LUCKY DOE                ";5;F;"PUR SANG";6;0;2;1800,00;0,00;1800,00;300,00;490
"BOIS ROUELLE             ";4;F;"PUR SANG";3;0;2;1775,00;0,00;1775,00;591,67;
"LORD SILVERADO           ";5;H;"PUR SANG";2;0;2;1775,00;0,00;1775,00;887,50;
"HENDAYE                  ";4;F;"CHEVAL AUTRE QUE PUR SANG";4;0;2;1725,00;0,00;1725,00;431,25;510
"HO LA LA FOREZ           ";4;H;"CHEVAL AUTRE QUE PUR SANG";4;0;2;1725,00;0,00;1725,00;431,25;
"IBIZA DES MOTTES         ";3;F;"CHEVAL AUTRE QUE PUR SANG";3;0;2;1725,00;0,00;1725,00;575,00;
"LAVIRSTROKE'JAC          ";4;H;"PUR SANG";2;0;1;1710,00;0,00;1710,00;855,00;
"I DREAM                  ";6;H;"PUR SANG";4;0;1;1710,00;0,00;1710,00;427,50;510
"IRREPROCHABLE            ";3;F;"PUR SANG";3;0;1;1710,00;0,00;1710,00;570,00;560
"TRUELADY                 ";4;F;"PUR SANG";3;0;1;1710,00;0,00;1710,00;570,00;
"VENT DU SOIR             ";5;H;"PUR SANG";4;0;1;1710,00;0,00;1710,00;427,50;490
"PROUCHKI                 ";5;H;"PUR SANG";3;0;1;1710,00;0,00;1710,00;570,00;
"DINO DU LEMO             ";8;H;"CHEVAL AUTRE QUE PUR SANG";2;0;1;1710,00;0,00;1710,00;855,00;480
"JUNEAU BASC              ";7;H;"PUR SANG";4;0;1;1710,00;0,00;1710,00;427,50;490
"CAPE CORAL               ";5;F;"PUR SANG";2;0;1;1710,00;0,00;1710,00;855,00;
"BANONITO                 ";10;H;"CHEVAL AUTRE QUE PUR SANG";1;0;1;1710,00;0,00;1710,00;1710,00;530
"DOLMEN DE L'AUBE         ";8;H;"CHEVAL AUTRE QUE PUR SANG";4;0;3;1710,00;0,00;1710,00;427,50;475
"ORO D'ALLIER             ";9;H;"PUR SANG";1;0;1;1710,00;0,00;1710,00;1710,00;525
"HOPE KLASS               ";4;F;"CHEVAL AUTRE QUE PUR SANG";1;0;1;1710,00;0,00;1710,00;1710,00;520
"HAPPY LANN               ";4;F;"CHEVAL AUTRE QUE PUR SANG";4;0;3;1710,00;0,00;1710,00;427,50;
"TITANE DES CHAMPS        ";4;F;"PUR SANG";2;0;1;1710,00;0,00;1710,00;855,00;
"LOU MALPIC AA            ";4;F;*ANGLO-ARABE*;1;0;1;1710,00;0,00;1710,00;1710,00;
"HEVOILADENUO             ";4;H;"CHEVAL AUTRE QUE PUR SANG";6;0;1;1710,00;0,00;1710,00;285,00;510
"BELCASTEL                ";4;H;"PUR SANG";1;0;1;1710,00;0,00;1710,00;1710,00;560
"JOE MALPIC               ";3;H;"PUR SANG";4;0;2;1710,00;0,00;1710,00;427,50;560
"EOLE'SPIRIT              ";9;H;"PUR SANG";2;0;1;1710,00;0,00;1710,00;855,00;495
"HONDE RACEE              ";4;F;"CHEVAL AUTRE QUE PUR SANG";3;0;1;1680,00;0,00;1680,00;560,00;550
"ORLOFF                   ";5;H;"PUR SANG";2;0;1;1680,00;0,00;1680,00;840,00;500
"LELINOUST                ";3;F;"PUR SANG";1;0;1;1680,00;0,00;1680,00;1680,00;
"GRACIEUSE RODINO         ";5;F;"CHEVAL AUTRE QUE PUR SANG";2;0;1;1680,00;0,00;1680,00;840,00;500
"WINNER OF SPRING         ";12;H;"PUR SANG";3;0;1;1680,00;0,00;1680,00;560,00;
"RIFAKTOR                 ";5;F;"PUR SANG";1;0;1;1680,00;0,00;1680,00;1680,00;
"HAMILTON D'YGRANDE       ";4;H;"PUR SANG";2;0;1;1680,00;0,00;1680,00;840,00;210
"COASTAL SUN              ";3;F;"PUR SANG";2;0;1;1680,00;0,00;1680,00;840,00;
"VEGETA DU DAGIRA         ";12;H;"CHEVAL AUTRE QUE PUR SANG";1;0;1;1680,00;0,00;1680,00;1680,00;
"HAVANA DU LEMO           ";4;F;"CHEVAL AUTRE QUE PUR SANG";2;0;1;1680,00;0,00;1680,00;840,00;
"HALLEZ BLEIZ             ";4;F;"PUR SANG";2;0;2;1680,00;0,00;1680,00;840,00;
"ETOILE DE CIERGUES       ";7;F;"CHEVAL AUTRE QUE PUR SANG";2;0;1;1680,00;0,00;1680,00;840,00;500
"DIAME DES CARRES         ";4;F;"PUR SANG";1;0;1;1680,00;0,00;1680,00;1680,00;
"HORIZON ROCHELAISE       ";4;F;"CHEVAL AUTRE QUE PUR SANG";1;0;1;1680,00;0,00;1680,00;1680,00;
"EXTRA MOME               ";7;H;"CHEVAL AUTRE QUE PUR SANG";6;0;1;1680,00;0,00;1680,00;280,00;490
"FINGERINTHENOSE AA       ";6;H;"ANGLO-ARABE DE COMPLEMENT";1;0;1;1680,00;0,00;1680,00;1680,00;495
"POULID'OR FORLONGE       ";5;F;"PUR SANG";1;0;1;1680,00;0,00;1680,00;1680,00;190
"GOUTTE DE THAIX          ";5;F;"PUR SANG";1;0;1;1680,00;0,00;1680,00;1680,00;550
"FLASH DU LEMO            ";6;F;"CHEVAL AUTRE QUE PUR SANG";1;0;1;1680,00;0,00;1680,00;1680,00;
"ILIADE D'ESTRUVAL        ";3;F;"CHEVAL AUTRE QUE PUR SANG";2;0;1;1680,00;0,00;1680,00;840,00;
"EASY DE LA THINTE        ";7;H;"CHEVAL AUTRE QUE PUR SANG";5;0;1;1680,00;0,00;1680,00;336,00;490
"MASTER DANCER            ";4;H;"PUR SANG";2;0;2;1665,00;0,00;1665,00;832,50;
"ANGEL DARKNESS           ";8;F;"PUR SANG";5;0;2;1635,00;0,00;1635,00;327,00;470
"ICARE GRANDCHAMP         ";3;H;"PUR SANG";1;0;1;1620,00;0,00;1620,00;1620,00;
"SAGA DE PAIL             ";4;F;"PUR SANG";3;0;2;1620,00;0,00;1620,00;540,00;210
"IFTANE                   ";5;H;"PUR SANG";1;0;1;1620,00;0,00;1620,00;1620,00;570
"AMAZING FILLY            ";4;F;"PUR SANG";1;0;1;1620,00;0,00;1620,00;1620,00;305
"IDYLLE D'AINAY           ";3;F;"PUR SANG";1;0;1;1620,00;0,00;1620,00;1620,00;
"CONTRE ORDRE             ";3;H;"PUR SANG";1;0;1;1620,00;0,00;1620,00;1620,00;
"VALSYS                   ";4;F;"PUR SANG";8;0;2;1620,00;0,00;1620,00;202,50;490
"LODDES                   ";4;F;"PUR SANG";2;0;1;1620,00;0,00;1620,00;810,00;520
"KINITO                   ";8;H;"PUR SANG";3;0;1;1620,00;0,00;1620,00;540,00;510
"MIGHTY GREEN             ";5;H;"PUR SANG";3;0;1;1615,00;0,00;1615,00;538,33;
"FORTUNATE WAY            ";7;H;"PUR SANG";4;0;1;1615,00;0,00;1615,00;403,75;520
"FEROE DU PECOS AA        ";5;F;ANGLO-ARABE;2;0;1;1615,00;0,00;1615,00;807,50;
"COAXIORUM                ";3;H;"PUR SANG";3;0;1;1615,00;0,00;1615,00;538,33;550
"GRANDMASKED              ";4;H;"PUR SANG";1;0;1;1560,00;0,00;1560,00;1560,00;
"SAINTE CANDY             ";4;F;"PUR SANG";1;0;1;1560,00;0,00;1560,00;1560,00;
"HONODALIA                ";4;F;"PUR SANG";3;0;2;1535,00;0,00;1535,00;511,67;510
"ISPANO STAR              ";3;H;"CHEVAL AUTRE QUE PUR SANG";2;0;1;1530,00;0,00;1530,00;765,00;
"FOXFIRE GLOW             ";3;H;"PUR SANG";1;0;1;1520,00;0,00;1520,00;1520,00;
"GREAT QADOR              ";5;H;"CHEVAL AUTRE QUE PUR SANG";3;0;1;1520,00;0,00;1520,00;506,67;
"MUZIK DU LEMO            ";4;F;"PUR SANG";2;0;1;1520,00;0,00;1520,00;760,00;220
"A L'ANNEAU               ";4;F;"PUR SANG";2;0;1;1520,00;0,00;1520,00;760,00;150
"LA FILLE DE BERLIN       ";4;F;"PUR SANG";2;0;1;1520,00;0,00;1520,00;760,00;190
"ICI SAINT VOIR           ";3;F;"PUR SANG";1;0;1;1520,00;0,00;1520,00;1520,00;
"GIGA WATT                ";5;H;"CHEVAL AUTRE QUE PUR SANG";3;0;1;1520,00;0,00;1520,00;506,67;530
"YESNOMAYBE               ";3;H;"PUR SANG";1;0;1;1520,00;0,00;1520,00;1520,00;
"ITIUS VERGOIGNAN AA      ";3;H;"*ANGLO-ARABE COMPLEMENT*";2;0;1;1520,00;0,00;1520,00;760,00;
"BOLDER SUCCES            ";4;H;"PUR SANG";1;0;1;1520,00;0,00;1520,00;1520,00;
"PATRICK                  ";3;H;"PUR SANG";5;0;1;1520,00;0,00;1520,00;304,00;545
"SWEET RED WINE           ";9;H;"PUR SANG";3;0;1;1520,00;0,00;1520,00;506,67;
"HAUL PLESSIS             ";4;H;"CHEVAL AUTRE QUE PUR SANG";1;0;1;1520,00;0,00;1520,00;1520,00;
"ALQUEZAR ROCS            ";7;H;"PUR SANG";3;0;1;1520,00;0,00;1520,00;506,67;500
"RASKOLNIKOV              ";4;H;"PUR SANG";4;0;1;1520,00;0,00;1520,00;380,00;
"IRIS DES ILES            ";3;F;"CHEVAL AUTRE QUE PUR SANG";2;0;1;1520,00;0,00;1520,00;760,00;
"SEA THAT HORSE           ";4;H;"PUR SANG";4;0;1;1520,00;0,00;1520,00;380,00;510
"BIBOX                    ";10;H;"CHEVAL AUTRE QUE PUR SANG";2;0;1;1520,00;0,00;1520,00;760,00;500
"THESEE                   ";4;H;"PUR SANG";3;0;1;1520,00;0,00;1520,00;506,67;490
"BLACK BEACH              ";3;H;"PUR SANG";2;0;1;1520,00;0,00;1520,00;760,00;
"DISMOITOUT D'OC AA       ";8;H;"*ANGLO-ARABE COMPLEMENT*";4;0;1;1520,00;0,00;1520,00;380,00;
