Cheval;Âge;Sexe;Race;Courses;Victoires;Places;"Allocation tot.";"Prime Prop.";"Alloc. + Prime Prop.";"Gain moyen";Valeur
"HONNEUR D'ESTRUVAL       ";4;H;"PUR SANG";2;1;0;6240,00;0,00;6240,00;3120,00;
"FUEGO DE SOMOZA          ";6;H;"PUR SANG";1;0;1;6240,00;0,00;6240,00;6240,00;540
"FENICE SAN MARCO         ";6;H;"CHEVAL AUTRE QUE PUR SANG";2;0;1;6240,00;0,00;6240,00;3120,00;525
"HAUT LIEU                ";4;H;"CHEVAL AUTRE QUE PUR SANG";2;0;2;6210,00;0,00;6210,00;3105,00;
"DON PIETRO               ";4;H;"PUR SANG";5;0;5;6195,00;0,00;6195,00;1239,00;520
"HENYA                    ";4;H;"PUR SANG";2;0;2;6190,00;0,00;6190,00;3095,00;550
"HOLD UP BAIE             ";4;H;"CHEVAL AUTRE QUE PUR SANG";4;0;3;6160,00;0,00;6160,00;1540,00;540
"ECLAIR DES BRIERES       ";7;H;"PUR SANG";4;1;1;6150,00;0,00;6150,00;1537,50;485
"ELMADAM                  ";5;H;"PUR SANG";1;0;1;6110,00;0,00;6110,00;6110,00;
"HOGWARTS                 ";4;F;"CHEVAL AUTRE QUE PUR SANG";1;0;1;6110,00;0,00;6110,00;6110,00;565
"TRANSATLANTIC            ";4;H;"PUR SANG";2;0;1;6110,00;0,00;6110,00;3055,00;380
"IVANOHE                  ";3;H;"CHEVAL AUTRE QUE PUR SANG";1;0;1;6110,00;0,00;6110,00;6110,00;
"HIRSON                   ";4;H;"PUR SANG";1;0;1;6110,00;0,00;6110,00;6110,00;
"PICCADILLY LILLY         ";4;F;"PUR SANG";1;0;1;6110,00;0,00;6110,00;6110,00;
"IRE LANGY                ";3;F;"CHEVAL AUTRE QUE PUR SANG";2;0;2;6080,00;0,00;6080,00;3040,00;
"MY GREATPRIMA            ";9;F;"PUR SANG";3;0;2;6075,00;0,00;6075,00;2025,00;490
"ZITAN                    ";5;H;"PUR SANG";3;0;2;6070,00;0,00;6070,00;2023,33;580
"LILOO D'ORES             ";4;F;"PUR SANG";4;0;3;6050,00;0,00;6050,00;1512,50;520
"GARALUI DE BALME         ";5;H;"PUR SANG";3;0;3;6040,00;0,00;6040,00;2013,33;560
"DELAVO                   ";5;H;"PUR SANG";2;0;2;6030,00;0,00;6030,00;3015,00;550
"SAINSEINOISE             ";4;F;"PUR SANG";1;0;1;5980,00;0,00;5980,00;5980,00;595
"PARI D'AMIS              ";4;F;"PUR SANG";1;0;1;5980,00;0,00;5980,00;5980,00;
"LE ROI JEAN              ";4;H;"PUR SANG";6;0;4;5960,00;0,00;5960,00;993,33;490
"BALKOTIC                 ";5;H;"PUR SANG";4;0;3;5915,00;0,00;5915,00;1478,75;500
"LES COUZ                 ";3;H;"PUR SANG";4;0;3;5910,00;0,00;5910,00;1477,50;545
"MILLDAM                  ";3;H;"PUR SANG";2;0;2;5880,00;0,00;5880,00;2940,00;
"GALERANDE                ";5;F;"PUR SANG";3;0;2;5850,00;0,00;5850,00;1950,00;540
"GRANDEUR NATURE          ";5;H;"PUR SANG";1;0;1;5850,00;0,00;5850,00;5850,00;690
"HARPON D'OUDAIRIES       ";4;H;"CHEVAL AUTRE QUE PUR SANG";2;0;1;5850,00;0,00;5850,00;2925,00;
"ESPOIR DU GRILLON        ";7;H;"PUR SANG";3;0;2;5850,00;0,00;5850,00;1950,00;535
"MASTER DAN               ";10;H;"PUR SANG";2;0;2;5840,00;0,00;5840,00;2920,00;540
"TREASURE KEEPER          ";3;M;"PUR SANG";3;0;2;5835,00;0,00;5835,00;1945,00;605
"IDOLE D'ALLIER           ";3;F;"PUR SANG";2;0;2;5790,00;0,00;5790,00;2895,00;
"ANCA                     ";4;F;"PUR SANG";4;0;3;5785,00;0,00;5785,00;1446,25;550
"IMAGINE ALLEN            ";3;F;"CHEVAL AUTRE QUE PUR SANG";2;1;0;5760,00;0,00;5760,00;2880,00;560
"SHE'SONEOFOUROWN         ";5;F;"PUR SANG";1;1;0;5760,00;0,00;5760,00;5760,00;
"AMONT                    ";3;M;"PUR SANG";2;1;0;5760,00;0,00;5760,00;2880,00;
"IXIA                     ";3;F;"CHEVAL AUTRE QUE PUR SANG";1;1;0;5760,00;0,00;5760,00;5760,00;
"GENOAH                   ";5;F;"CHEVAL AUTRE QUE PUR SANG";1;1;0;5760,00;0,00;5760,00;5760,00;
"ISIS DES BORDES          ";3;H;"PUR SANG";2;1;0;5760,00;0,00;5760,00;2880,00;
"HAWAI BAIE               ";4;F;"PUR SANG";1;1;0;5760,00;0,00;5760,00;5760,00;
"GOLFING DU MOULIN        ";3;H;"PUR SANG";1;1;0;5760,00;0,00;5760,00;5760,00;
"FANTASIO                 ";6;H;"PUR SANG";2;1;0;5760,00;0,00;5760,00;2880,00;505
"CAROUBIER                ";5;H;"PUR SANG";1;1;0;5760,00;0,00;5760,00;5760,00;640
"CHIMENE                  ";4;F;"PUR SANG";4;0;2;5760,00;0,00;5760,00;1440,00;525
"LION DE LISBOA           ";4;H;"PUR SANG";4;0;2;5755,00;0,00;5755,00;1438,75;500
"HOOLA HOOP               ";4;F;"CHEVAL AUTRE QUE PUR SANG";2;0;2;5740,00;0,00;5740,00;2870,00;600
"CROP OVER QUEEN          ";5;F;"PUR SANG";3;0;2;5730,00;0,00;5730,00;1910,00;160
"SAINTLY QUEEN            ";6;F;"PUR SANG";3;0;2;5700,00;0,00;5700,00;1900,00;525
"ICARE D'ILLIAT           ";3;H;"PUR SANG";4;0;3;5695,00;0,00;5695,00;1423,75;560
"LOQUAS                   ";3;H;"PUR SANG";1;0;1;5670,00;0,00;5670,00;5670,00;
"VINTACLERA               ";3;F;"PUR SANG";1;0;1;5670,00;0,00;5670,00;5670,00;
"HILLARY                  ";4;F;"CHEVAL AUTRE QUE PUR SANG";2;0;2;5640,00;0,00;5640,00;2820,00;
"KAFROST DU BRIZAIS       ";4;H;"PUR SANG";3;0;2;5640,00;0,00;5640,00;1880,00;520
"ARRY                     ";11;H;"CHEVAL AUTRE QUE PUR SANG";4;0;1;5600,00;0,00;5600,00;1400,00;615
"MAGIC MARVEL             ";3;H;"PUR SANG";3;0;3;5600,00;0,00;5600,00;1866,67;595
"MOYTIER                  ";4;H;"PUR SANG";2;0;2;5600,00;0,00;5600,00;2800,00;
"PORTIVY                  ";4;H;"PUR SANG";2;0;1;5580,00;0,00;5580,00;2790,00;625
"ANGUIVA                  ";4;F;"PUR SANG";7;0;4;5560,00;0,00;5560,00;794,29;495
"SHOWLY                   ";3;H;"PUR SANG";3;0;2;5540,00;0,00;5540,00;1846,67;560
"HOCK NOIR                ";4;H;"CHEVAL AUTRE QUE PUR SANG";2;1;1;5520,00;0,00;5520,00;2760,00;540
"MILANNE                  ";4;F;"PUR SANG";1;0;1;5520,00;0,00;5520,00;5520,00;
"GILDA                    ";3;F;"PUR SANG";2;0;1;5520,00;0,00;5520,00;2760,00;
"SHENTA                   ";3;F;"PUR SANG";2;0;1;5520,00;0,00;5520,00;2760,00;
"IVAVITE GENE             ";3;H;"PUR SANG";4;0;1;5520,00;0,00;5520,00;1380,00;610
"HERMES D'ALLIER          ";4;H;"PUR SANG";4;0;3;5500,00;0,00;5500,00;1375,00;540
"ZAPOROGUE                ";6;H;"PUR SANG";6;0;2;5500,00;0,00;5500,00;916,67;465
"ESPOIR DE TEILLEE        ";9;H;"PUR SANG";1;0;1;5425,00;0,00;5425,00;5425,00;
"VALSAIN                  ";4;H;"PUR SANG";4;0;3;5400,00;0,00;5400,00;1350,00;570
"EDEN DE VEGUY            ";5;F;"PUR SANG";4;0;4;5390,00;0,00;5390,00;1347,50;515
"PILLGRIM DE ROCHE        ";4;H;"PUR SANG";2;0;2;5380,00;0,00;5380,00;2690,00;580
"HELLO GREY               ";4;F;"CHEVAL AUTRE QUE PUR SANG";4;0;2;5360,00;0,00;5360,00;1340,00;
"ERAMBO                   ";7;H;"CHEVAL AUTRE QUE PUR SANG";3;0;2;5320,00;0,00;5320,00;1773,33;520
"TIGER TAP TAP            ";6;H;"PUR SANG";3;0;2;5320,00;0,00;5320,00;1773,33;590
"ANDROMEDA                ";4;F;"PUR SANG";2;0;2;5310,00;0,00;5310,00;2655,00;560
"HELGA                    ";4;F;"CHEVAL AUTRE QUE PUR SANG";2;0;2;5310,00;0,00;5310,00;2655,00;
"BAHIA DES OBEAUX         ";10;H;"CHEVAL AUTRE QUE PUR SANG";4;0;2;5300,00;0,00;5300,00;1325,00;530
"KAJAANI                  ";3;H;"PUR SANG";7;0;3;5285,00;0,00;5285,00;755,00;545
"AUTORISATION             ";6;H;"PUR SANG";1;0;1;5280,00;0,00;5280,00;5280,00;660
"GASTIBELZA               ";5;F;"CHEVAL AUTRE QUE PUR SANG";2;0;2;5240,00;0,00;5240,00;2620,00;540
"RAMURE                   ";3;F;"PUR SANG";3;0;2;5220,00;0,00;5220,00;1740,00;570
"JOE FRANCAIS             ";5;H;"PUR SANG";2;0;2;5205,00;0,00;5205,00;2602,50;410
"HALO ON FIRE             ";4;H;"PUR SANG";2;0;2;5180,00;0,00;5180,00;2590,00;570
"ZONE ROUGE               ";5;H;"PUR SANG";4;0;2;5175,00;0,00;5175,00;1293,75;520
"DIYAMINDAR               ";11;H;"PUR SANG";3;0;3;5150,00;0,00;5150,00;1716,67;525
"STARMAN                  ";6;H;"PUR SANG";3;0;2;5145,00;0,00;5145,00;1715,00;495
"KETUPA                   ";7;H;"PUR SANG";2;0;2;5115,00;0,00;5115,00;2557,50;540
"GLAMOURE                 ";5;F;"CHEVAL AUTRE QUE PUR SANG";3;0;3;5100,00;0,00;5100,00;1700,00;500
"HAPPY AND FINE           ";4;H;"PUR SANG";2;0;2;5080,00;0,00;5080,00;2540,00;550
"FLICKA D'OLIVATE         ";6;F;"CHEVAL AUTRE QUE PUR SANG";2;0;2;5070,00;0,00;5070,00;2535,00;490
"HUSSARD D'ARTHEL         ";4;H;"CHEVAL AUTRE QUE PUR SANG";2;0;2;5065,00;0,00;5065,00;2532,50;630
"ESPION DE VINDECY        ";5;H;"PUR SANG";3;0;2;5065,00;0,00;5065,00;1688,33;490
"ONE WAY                  ";9;H;"PUR SANG";6;0;5;5060,00;0,00;5060,00;843,33;470
"GIGI D'ESTRUVAL          ";5;F;"CHEVAL AUTRE QUE PUR SANG";2;0;1;5060,00;0,00;5060,00;2530,00;515
"HITADOR                  ";4;H;"CHEVAL AUTRE QUE PUR SANG";1;0;1;5060,00;0,00;5060,00;5060,00;
"HELTENHAM                ";4;H;"CHEVAL AUTRE QUE PUR SANG";1;0;1;5060,00;0,00;5060,00;5060,00;
"HISPANO SUIZA            ";4;F;"CHEVAL AUTRE QUE PUR SANG";1;0;1;5060,00;0,00;5060,00;5060,00;
"IMPERIUM                 ";3;H;"CHEVAL AUTRE QUE PUR SANG";5;0;1;5060,00;0,00;5060,00;1012,00;570
"WALKIN OUT               ";4;F;"PUR SANG";1;0;1;5060,00;0,00;5060,00;5060,00;530
"HALA MOME                ";4;F;"CHEVAL AUTRE QUE PUR SANG";1;0;1;5060,00;0,00;5060,00;5060,00;
"GROOM BOY                ";5;H;"CHEVAL AUTRE QUE PUR SANG";1;0;1;5040,00;0,00;5040,00;5040,00;560
"NABUCO HAS               ";9;H;"PUR SANG";1;0;1;5040,00;0,00;5040,00;5040,00;590
"MASSILA                  ";5;F;"PUR SANG";2;0;1;5040,00;0,00;5040,00;2520,00;570
"GEORGES                  ";5;H;"PUR SANG";2;0;2;5040,00;0,00;5040,00;2520,00;550
"NORTHERN DEVIL           ";3;H;"PUR SANG";2;0;1;5040,00;0,00;5040,00;2520,00;
"ENEE                     ";7;H;"CHEVAL AUTRE QUE PUR SANG";1;0;1;5040,00;0,00;5040,00;5040,00;570
"IDEE NEUVE               ";3;F;"CHEVAL AUTRE QUE PUR SANG";1;0;1;5040,00;0,00;5040,00;5040,00;
"INCOLLABLE               ";3;H;"PUR SANG";1;0;1;5040,00;0,00;5040,00;5040,00;
"SURELY MOTIVATED         ";5;H;"PUR SANG";1;0;1;5040,00;0,00;5040,00;5040,00;580
"LORDS DU BERLAIS         ";6;H;"PUR SANG";4;0;3;5040,00;0,00;5040,00;1260,00;500
"ITE MISSA EST            ";5;F;"PUR SANG";1;0;1;5040,00;0,00;5040,00;5040,00;565
"ON THE GO                ";8;H;"PUR SANG";1;0;1;5040,00;0,00;5040,00;5040,00;720
"MAXIMO MERIDIO           ";10;H;"PUR SANG";1;0;1;5040,00;0,00;5040,00;5040,00;610
"CARLINE DES CARRES       ";3;F;"PUR SANG";1;0;1;5040,00;0,00;5040,00;5040,00;
"GAGNEUR                  ";5;H;"PUR SANG";3;0;1;5000,00;0,00;5000,00;1666,67;620
"FAMOUS DU BERLAIS        ";5;H;"PUR SANG";5;0;4;4985,00;0,00;4985,00;997,00;525
"HERMES BELLEVUE          ";4;H;"CHEVAL AUTRE QUE PUR SANG";2;0;2;4960,00;0,00;4960,00;2480,00;
"FAMOUS NORD              ";9;H;"PUR SANG";5;0;4;4960,00;0,00;4960,00;992,00;480
"WALFER                   ";3;H;"PUR SANG";3;0;1;4940,00;0,00;4940,00;1646,67;550
"DANSILI PRINCE           ";8;H;"PUR SANG";3;0;3;4940,00;0,00;4940,00;1646,67;545
"KAP MY LOVE              ";4;F;"PUR SANG";3;0;2;4940,00;0,00;4940,00;1646,67;535
"SLOW BLUES               ";5;H;"PUR SANG";2;0;2;4935,00;0,00;4935,00;2467,50;570
"GAROU DE JUILLEY         ";9;H;"PUR SANG";4;0;3;4905,00;0,00;4905,00;1226,25;465
"HALPHA SOLEIL EX GARDE LE";4;H;"CHEVAL AUTRE QUE PUR SANG";2;0;2;4905,00;0,00;4905,00;2452,50;
"LESS YOU RUN             ";3;H;"PUR SANG";2;0;2;4900,00;0,00;4900,00;2450,00;
"CRYSTAL D'UN JOUR        ";10;H;"PUR SANG";3;0;3;4895,00;0,00;4895,00;1631,67;465
"IDYLLE SECRETE           ";3;F;"PUR SANG";5;0;2;4875,00;0,00;4875,00;975,00;560
"L'ANGELUS                ";3;H;"PUR SANG";1;0;1;4860,00;0,00;4860,00;4860,00;
"LA PACAUDIERE            ";3;F;"PUR SANG";1;0;1;4860,00;0,00;4860,00;4860,00;
"KAMCHATKA                ";3;H;"PUR SANG";1;0;1;4860,00;0,00;4860,00;4860,00;
"FAGOTT                   ";3;H;"PUR SANG";2;0;2;4845,00;0,00;4845,00;2422,50;
"MARY'S FORTUNE           ";3;F;"PUR SANG";2;0;2;4840,00;0,00;4840,00;2420,00;
"DROIT DE VETO            ";8;H;"PUR SANG";4;0;1;4840,00;0,00;4840,00;1210,00;540
"SANTA KLARA              ";6;F;"PUR SANG";2;0;1;4840,00;0,00;4840,00;2420,00;540
"DELTA BAIE               ";8;H;"PUR SANG";2;0;1;4840,00;0,00;4840,00;2420,00;510
"BENI GODS                ";5;H;"PUR SANG";5;0;3;4830,00;0,00;4830,00;966,00;525
"SOLONIA                  ";4;F;"PUR SANG";2;0;2;4830,00;0,00;4830,00;2415,00;
"KALPAGA                  ";4;F;"PUR SANG";2;0;2;4830,00;0,00;4830,00;2415,00;
"KERADAM                  ";4;H;"PUR SANG";4;0;3;4805,00;0,00;4805,00;1201,25;485
"ADAGIO DES BORDES        ";11;H;"PUR SANG";2;1;0;4800,00;0,00;4800,00;2400,00;670
"JOLY AND BACH            ";5;H;"PUR SANG";2;0;1;4800,00;0,00;4800,00;2400,00;580
"L'OURAGAN                ";5;H;"PUR SANG";7;0;2;4800,00;0,00;4800,00;685,71;490
"C'EST LE BOUQUET         ";9;H;"PUR SANG";1;0;1;4800,00;0,00;4800,00;4800,00;660
"IDEAL DE CHAILLAC AA     ";3;H;"*ANGLO-ARABE COMPLEMENT*";1;0;1;4800,00;0,00;4800,00;4800,00;
"INDIRA                   ";3;F;"CHEVAL AUTRE QUE PUR SANG";2;0;2;4785,00;0,00;4785,00;2392,50;
"BRAMINETTE               ";4;F;"PUR SANG";2;0;2;4785,00;0,00;4785,00;2392,50;570
"LOUGARY                  ";3;H;"PUR SANG";4;0;2;4780,00;0,00;4780,00;1195,00;570
"HONNEUR DES OBEAUX       ";7;H;"PUR SANG";2;0;2;4780,00;0,00;4780,00;2390,00;550
"HIGH FASHION             ";4;F;"CHEVAL AUTRE QUE PUR SANG";3;0;2;4770,00;0,00;4770,00;1590,00;510
"VISION DE MAITRE         ";8;H;"PUR SANG";2;0;1;4760,00;0,00;4760,00;2380,00;575
"FOU DU ROI               ";3;H;"PUR SANG";2;0;1;4750,00;0,00;4750,00;2375,00;
"I RUN                    ";3;F;"PUR SANG";2;0;1;4750,00;0,00;4750,00;2375,00;
"FAUVELYNE                ";6;F;"CHEVAL AUTRE QUE PUR SANG";3;0;2;4750,00;0,00;4750,00;1583,33;510
"DIVA SECRETE             ";4;F;"PUR SANG";5;0;3;4675,00;0,00;4675,00;935,00;570
"ROYALTY                  ";3;F;"PUR SANG";2;0;2;4640,00;0,00;4640,00;2320,00;
"BEAUTIFUL HORSE          ";3;F;"PUR SANG";4;0;2;4630,00;0,00;4630,00;1157,50;545
"ECHO OF PROMISE          ";3;F;"ORIGINE ETRANGERE";6;0;2;4620,00;0,00;4620,00;770,00;560
"ROYAK DE LA RUE          ";5;F;"PUR SANG";3;0;3;4615,00;0,00;4615,00;1538,33;530
"INEDIT DE MEE            ";3;H;"PUR SANG";2;0;1;4600,00;0,00;4600,00;2300,00;
"MUSIKAA                  ";4;F;"PUR SANG";1;0;1;4600,00;0,00;4600,00;4600,00;
"DANISH GIRL              ";3;F;"PUR SANG";2;0;1;4600,00;0,00;4600,00;2300,00;
"GRACE DES DIEUX          ";5;F;"PUR SANG";2;0;2;4570,00;0,00;4570,00;2285,00;560
"MAKO OF THE GLADE        ";3;H;"PUR SANG";2;0;2;4570,00;0,00;4570,00;2285,00;
"KIKALOVE                 ";3;F;"PUR SANG";1;0;1;4560,00;0,00;4560,00;4560,00;
"MONTGEOFFROY             ";6;H;"PUR SANG";2;0;1;4560,00;0,00;4560,00;2280,00;540
"FALSTAFF                 ";5;H;"PUR SANG";4;0;2;4560,00;0,00;4560,00;1140,00;570
"IMAGE DU JOUR            ";3;F;"PUR SANG";2;0;1;4560,00;0,00;4560,00;2280,00;
"GRANDGADOR               ";5;H;"CHEVAL AUTRE QUE PUR SANG";1;0;1;4560,00;0,00;4560,00;4560,00;600
"NO RISK FOR YOU          ";7;F;"PUR SANG";2;0;2;4560,00;0,00;4560,00;2280,00;565
"GINY DE BALME            ";5;F;"PUR SANG";2;0;2;4560,00;0,00;4560,00;2280,00;
"DRAGEES AUX POIVRE       ";4;F;"PUR SANG";2;0;2;4560,00;0,00;4560,00;2280,00;
"TWILY                    ";3;H;"PUR SANG";1;0;1;4560,00;0,00;4560,00;4560,00;
"BENSONN                  ";4;H;"PUR SANG";3;0;3;4530,00;0,00;4530,00;1510,00;595
"KAPTEEN                  ";6;H;"PUR SANG";2;0;2;4525,00;0,00;4525,00;2262,50;545
"DESIGNED SURVIVOR        ";4;H;"PUR SANG";3;0;2;4515,00;0,00;4515,00;1505,00;
"NUMERUS BORGET           ";3;H;"PUR SANG";2;0;2;4490,00;0,00;4490,00;2245,00;
"SAINT MARS               ";5;H;"PUR SANG";10;0;2;4480,00;0,00;4480,00;448,00;465
"ISIDOR                   ";3;H;"CHEVAL AUTRE QUE PUR SANG";3;0;2;4460,00;0,00;4460,00;1486,67;570
"ETATMAJOR                ";3;H;"PUR SANG";3;0;2;4425,00;0,00;4425,00;1475,00;
"HORIUS                   ";4;H;"PUR SANG";2;0;2;4420,00;0,00;4420,00;2210,00;600
"INEEDALEADER             ";4;F;"PUR SANG";1;0;1;4370,00;0,00;4370,00;4370,00;345
"KEEP IT REAL             ";5;H;"PUR SANG";3;0;2;4370,00;0,00;4370,00;1456,67;545
"HERMANN CLERMONT         ";4;H;"PUR SANG";2;0;1;4370,00;0,00;4370,00;2185,00;515
"HELODIE DU LARGE         ";4;F;"CHEVAL AUTRE QUE PUR SANG";3;0;2;4355,00;0,00;4355,00;1451,67;520
"DANCEBLUESPAIX           ";5;H;"PUR SANG";2;0;2;4355,00;0,00;4355,00;2177,50;530
"MAN OF KIEL              ";5;H;"PUR SANG";3;0;2;4340,00;0,00;4340,00;1446,67;525
"ERIK LE VIKING           ";4;H;"PUR SANG";3;0;3;4335,00;0,00;4335,00;1445,00;530
"DREAM QUALITY            ";6;F;"PUR SANG";2;0;2;4325,00;0,00;4325,00;2162,50;545
"TRAVEL DE BELAIR         ";3;H;"PUR SANG";1;0;1;4320,00;0,00;4320,00;4320,00;
"IDOINE                   ";3;F;"CHEVAL AUTRE QUE PUR SANG";2;0;1;4320,00;0,00;4320,00;2160,00;
"GRACIOSO                 ";5;H;"CHEVAL AUTRE QUE PUR SANG";1;0;1;4320,00;0,00;4320,00;4320,00;500
"GEORGES JEAN             ";5;H;"CHEVAL AUTRE QUE PUR SANG";2;0;1;4320,00;0,00;4320,00;2160,00;560
"ELEGANZA                 ";5;F;"PUR SANG";1;0;1;4320,00;0,00;4320,00;4320,00;565
"POLINUIT                 ";7;H;"PUR SANG";1;0;1;4320,00;0,00;4320,00;4320,00;570
"FEUILLE DE VIGNE         ";6;F;"CHEVAL AUTRE QUE PUR SANG";1;0;1;4320,00;0,00;4320,00;4320,00;470
"HARLEY DES MOTTES        ";4;F;"CHEVAL AUTRE QUE PUR SANG";2;0;1;4320,00;0,00;4320,00;2160,00;
"ARROZ                    ";5;F;"PUR SANG";2;0;1;4320,00;0,00;4320,00;2160,00;500
"IKARAK                   ";3;H;"CHEVAL AUTRE QUE PUR SANG";1;0;1;4320,00;0,00;4320,00;4320,00;
"TWINKLETOES              ";4;F;"PUR SANG";2;0;1;4290,00;0,00;4290,00;2145,00;
"GESKO                    ";5;H;"PUR SANG";4;0;2;4280,00;0,00;4280,00;1070,00;480
"HORTENSE COLLONGES       ";4;F;"CHEVAL AUTRE QUE PUR SANG";4;0;3;4280,00;0,00;4280,00;1070,00;510
"KING ELVIS               ";6;H;"PUR SANG";2;0;1;4275,00;0,00;4275,00;2137,50;610
"THE GOLDEN BOY           ";8;H;"PUR SANG";1;0;1;4275,00;0,00;4275,00;4275,00;625
"FUSION DE BAUNE          ";6;F;"CHEVAL AUTRE QUE PUR SANG";2;0;1;4275,00;0,00;4275,00;2137,50;580
"THE DREAMS               ";4;F;"PUR SANG";3;0;2;4275,00;0,00;4275,00;1425,00;500
"GEORGES SAINT            ";5;H;"CHEVAL AUTRE QUE PUR SANG";1;0;1;4275,00;0,00;4275,00;4275,00;595
"FIRST DE PRAIRIE         ";6;H;"PUR SANG";3;0;3;4255,00;0,00;4255,00;1418,33;485
"HEART OF TIGER           ";4;H;"PUR SANG";2;0;2;4245,00;0,00;4245,00;2122,50;540
"IYOKO                    ";3;F;"CHEVAL AUTRE QUE PUR SANG";1;0;1;4230,00;0,00;4230,00;4230,00;
"HERMINE DES OBEAUX       ";4;F;"CHEVAL AUTRE QUE PUR SANG";1;0;1;4230,00;0,00;4230,00;4230,00;
"HALLEGRO                 ";4;H;"CHEVAL AUTRE QUE PUR SANG";2;0;1;4230,00;0,00;4230,00;2115,00;
"HOLIN                    ";4;H;"CHEVAL AUTRE QUE PUR SANG";2;0;1;4230,00;0,00;4230,00;2115,00;
"HANO DE LOI              ";4;H;"CHEVAL AUTRE QUE PUR SANG";1;0;1;4230,00;0,00;4230,00;4230,00;590
"IDEE KLASS               ";3;F;"PUR SANG";3;0;3;4220,00;0,00;4220,00;1406,67;550
"ILLICITE                 ";4;F;"PUR SANG";1;0;1;4200,00;0,00;4200,00;4200,00;660
"CHABALKO                 ";9;H;"PUR SANG";3;0;1;4200,00;0,00;4200,00;1400,00;565
"SAINT TURGEON            ";5;H;"PUR SANG";1;0;1;4200,00;0,00;4200,00;4200,00;680
"MAGNETO                  ";4;H;"PUR SANG";1;0;1;4200,00;0,00;4200,00;4200,00;615
"TRANSFORMER              ";3;M;"PUR SANG";2;0;1;4200,00;0,00;4200,00;2100,00;
"NIL DE LA                ";5;M;"PUR SANG";2;0;1;4200,00;0,00;4200,00;2100,00;170
"GATE WORK                ";5;F;"CHEVAL AUTRE QUE PUR SANG";2;0;1;4200,00;0,00;4200,00;2100,00;530
"MISTER TIN               ";3;H;"PUR SANG";1;0;1;4200,00;0,00;4200,00;4200,00;
"LINESTAR                 ";5;F;"PUR SANG";1;0;1;4200,00;0,00;4200,00;4200,00;580
"GINGERMIX                ";5;H;"CHEVAL AUTRE QUE PUR SANG";1;0;1;4200,00;0,00;4200,00;4200,00;
"L'IMPROBABLE             ";6;F;"PUR SANG";1;0;1;4200,00;0,00;4200,00;4200,00;180
"HAUT DE GAMME            ";4;H;"CHEVAL AUTRE QUE PUR SANG";3;0;2;4195,00;0,00;4195,00;1398,33;540
"NIBLAWI                  ";9;H;"PUR SANG";3;0;3;4190,00;0,00;4190,00;1396,67;540
"GOLDEN TWIG              ";5;F;"CHEVAL AUTRE QUE PUR SANG";5;0;2;4155,00;0,00;4155,00;831,00;500
"UNE PLACE A TABLE        ";3;F;"PUR SANG";4;0;2;4155,00;0,00;4155,00;1038,75;550
"TRAC                     ";4;H;"PUR SANG";4;0;1;4140,00;0,00;4140,00;1035,00;515
"FAIRY OF LIGHT           ";4;F;"PUR SANG";3;0;3;4135,00;0,00;4135,00;1378,33;510
"HOMEO DE BALME AA        ";4;H;"ANGLO-ARABE DE COMPLEMENT";3;0;2;4095,00;0,00;4095,00;1365,00;520
"DUBLIN LANDING           ";5;H;"PUR SANG";3;0;2;4095,00;0,00;4095,00;1365,00;550
"BAKALAI                  ";4;F;"PUR SANG";4;0;3;4095,00;0,00;4095,00;1023,75;520
"AYETH                    ";5;H;"PUR SANG";2;0;1;4080,00;0,00;4080,00;2040,00;545
"GELVILLE                 ";5;F;"CHEVAL AUTRE QUE PUR SANG";2;0;2;4065,00;0,00;4065,00;2032,50;540
"MATH DE LUNE             ";3;H;"PUR SANG";3;0;2;4065,00;0,00;4065,00;1355,00;570
"KER ARION                ";5;H;"PUR SANG";2;0;2;4060,00;0,00;4060,00;2030,00;535
"GADJO DES ARRACHIS       ";6;H;"PUR SANG";4;0;3;4040,00;0,00;4040,00;1010,00;480
"HEVA ROSE                ";4;F;"PUR SANG";1;0;1;4030,00;0,00;4030,00;4030,00;585
"LINE DE VERDUN AA        ";4;F;"*ANGLO-ARABE COMPLEMENT*";1;0;1;4030,00;0,00;4030,00;4030,00;530
"FLEUR DU FAUX            ";8;F;"PUR SANG";5;0;4;4015,00;0,00;4015,00;803,00;470
"TRESOR DE CHIRON         ";3;H;"PUR SANG";3;0;2;3985,00;0,00;3985,00;1328,33;550
"ENDLESS RISK             ";4;H;"PUR SANG";4;0;3;3965,00;0,00;3965,00;991,25;550
"HYSTRION                 ";4;H;"CHEVAL AUTRE QUE PUR SANG";4;0;3;3960,00;0,00;3960,00;990,00;520
"FAN OF SEA               ";6;H;"CHEVAL AUTRE QUE PUR SANG";3;0;2;3960,00;0,00;3960,00;1320,00;530
"ATHOS                    ";3;H;"PUR SANG";2;0;2;3920,00;0,00;3920,00;1960,00;
"FLAG STAR                ";6;H;"CHEVAL AUTRE QUE PUR SANG";2;0;2;3920,00;0,00;3920,00;1960,00;540
"HARMONIE DU CHENET       ";4;F;"PUR SANG";4;0;3;3915,00;0,00;3915,00;978,75;510
"AMERICAN STORM           ";3;H;"PUR SANG";5;0;3;3915,00;0,00;3915,00;783,00;550
"COCORO                   ";5;F;"PUR SANG";2;0;2;3900,00;0,00;3900,00;1950,00;530
"GALOP DU BOSC            ";5;H;"CHEVAL AUTRE QUE PUR SANG";2;0;1;3900,00;0,00;3900,00;1950,00;540
